bioid_number;0x;0y;1x;1y;2x;2y;3x;3y;4x;4y;5x;5y;6x;6y;7x;7y;8x;8y;9x;9y;10x;10y;11x;11y;12x;12y;13x;13y;14x;14y;15x;15y;16x;16y;17x;17y;18x;18y;19x;19y
0957;165.356;129.093;231.051;133.562;160.887;209.089;222.113;216.24;135.413;116.132;180.807;115.152;208.953;117.607;260.1;123.283;134.072;128.199;150.161;129.54;176.975;134.456;218.985;137.137;243.565;135.349;263.229;136.69;192.617;173.784;182.785;180.487;202.449;181.828;189.042;207.302;187.701;225.625;185.914;262.718
0958;179.21;116.579;242.224;120.155;176.082;192.107;236.414;199.704;150.161;104.96;196.193;102.278;222.698;103.405;269.485;112.11;150.628;115.575;166.079;116.379;189.936;121.942;230.158;122.836;254.737;122.836;270.826;126.411;206.025;158.142;195.299;165.739;218.091;166.186;203.79;191.213;202.449;208.642;201.555;243.948
0959;171.613;116.132;226.135;119.261;168.931;180.934;220.772;185.403;148.209;105.625;188.555;105.62;208.706;108.088;248.928;111.216;146.701;115.87;159.993;117.473;181.445;121.495;215.41;122.836;236.414;121.942;249.375;122.836;195.409;154.533;186.361;158.589;204.684;159.482;195.39;179.712;193.064;193.894;190.383;221.603
0960;174.294;115.239;228.817;115.686;172.06;181.381;223.454;183.616;149.267;104.96;188.959;103.774;209.441;104.332;252.95;109.876;148.131;114.699;162.674;115.239;183.232;118.814;218.091;119.708;240.436;118.367;255.631;119.708;196.639;148.757;188.595;154.567;205.578;155.013;197.086;176.465;197.086;192.107;196.639;225.178
0961;174.741;105.854;228.817;106.3;175.635;171.102;223.901;173.784;152.444;93.9034;188.329;93.5222;207.824;94.0419;250.715;95.1278;151.502;108.535;162.674;107.194;184.126;109.876;218.985;109.429;239.543;108.535;253.397;108.088;198.427;135.796;191.723;143.394;208.259;142.947;200.117;164.006;200.215;180.487;200.215;215.346
0962;180.998;109.429;228.817;107.641;182.785;167.08;228.37;167.527;159.546;104.066;191.081;94.5425;208.706;95.5747;246.693;98.703;159.546;113.451;171.613;111.216;188.595;112.11;220.772;111.216;235.967;108.982;249.375;109.876;198.427;134.903;194.852;141.606;209.153;140.712;201.555;160.823;202.002;172.443;204.237;202.386
0963;186.807;106.3;231.051;106.3;183.679;152.332;230.158;155.46;166.697;98.703;197.98;92.8932;214.791;92.9365;249.821;97.3623;167.144;109.876;177.422;107.194;193.064;107.641;223.454;107.194;239.989;108.982;252.95;112.557;202.002;125.071;197.086;130.88;211.387;130.88;203.596;145.281;203.18;168.299;203.79;195.682
0964;185.914;104.513;231.051;103.619;187.254;158.142;228.817;159.482;164.449;95.5733;197.478;93.4764;214.228;91.9038;248.481;95.1278;165.803;108.088;176.529;106.3;193.511;105.407;222.113;106.747;239.989;105.407;253.397;105.854;203.802;126.981;198.874;133.562;212.281;133.115;205.131;150.544;205.131;164.845;206.471;195.682
0965;157.758;117.473;217.197;117.473;159.993;187.191;211.834;192.107;131.838;106.3;174.294;102.278;193.958;104.066;242.224;107.194;133.441;118.375;145.245;118.814;168.484;120.155;205.578;121.495;227.923;118.367;244.939;119.151;183.559;157.641;174.294;163.058;193.958;163.058;182.785;184.509;183.232;198.363;185.467;234.116
0966;170.272;111.663;231.498;113.898;168.484;182.722;225.242;187.191;142.564;100.491;186.739;96.393;208.812;97.4117;256.078;102.725;142.509;112.086;158.205;112.11;180.998;113.898;219.879;116.132;242.671;115.686;257.866;117.473;197.086;146.075;188.595;153.226;208.259;154.12;196.193;178.253;196.639;195.682;196.639;231.882
0967;183.232;114.345;240.883;115.686;183.679;183.169;235.52;186.297;156.865;106.747;197.367;103.615;219.899;105.475;266.612;108.101;156.865;117.92;170.719;116.579;193.064;117.92;229.711;119.261;250.715;117.473;265.463;118.814;210.936;152.576;200.662;158.589;222.113;157.695;209.6;180.04;210.047;193.447;206.918;225.625
0968;172.506;101.831;227.923;104.066;170.719;167.08;222.56;171.549;148.82;91.1056;190.383;87.5303;207.812;89.7649;252.587;94.4755;149.156;103.336;161.781;102.725;182.338;104.96;217.644;106.3;239.989;105.407;252.503;108.535;197.262;130.535;189.489;139.372;205.273;139.381;196.215;161.487;195.299;176.465;194.405;212.218
0969;168.484;98.2561;223.901;98.703;168.484;165.292;218.091;167.527;144.525;86.5887;183.353;85.6382;204.684;87.0834;247.869;89.0027;143.059;100.112;156.418;100.044;178.316;101.384;213.175;102.278;234.18;101.384;250.268;102.725;192.715;130.63;185.714;138.365;200.993;138.18;191.277;159.482;191.723;176.912;193.511;209.983
0970;164.462;111.663;223.901;111.663;167.59;182.275;218.985;184.062;138.276;101.57;181.966;99.9953;200.731;100.232;248.948;101.604;138.395;113.613;151.055;112.557;174.294;114.792;211.834;115.686;235.52;113.451;250.268;114.345;191.344;150.139;182.338;155.907;204.237;156.354;193.058;178.771;193.511;193.894;193.511;225.178
0971;165.356;100.491;221.219;100.491;167.144;167.527;217.644;168.421;140.776;93.3401;182.338;85.7427;200.215;87.0834;243.683;90.6382;140.254;103.641;153.289;103.172;175.635;103.172;211.387;103.172;231.498;101.831;247.587;102.725;193.132;128.176;183.679;136.69;200.646;136.858;192.413;158.708;193.511;176.912;195.299;212.665
0972;164.462;105.407;221.219;105.854;165.803;175.571;214.963;176.912;139.882;97.8092;180.799;90.7019;200.215;93.3401;245.352;98.2561;141.033;107.958;153.15;107.32;173.847;108.982;210.047;109.429;231.498;108.535;246.246;111.663;189.042;138.031;182.338;144.735;199.321;144.735;190.383;165.739;190.383;191.213;190.383;220.709
0973;154.63;87.0834;219.432;84.8489;168.484;154.12;215.856;153.673;128.263;75.0169;171.613;66.5257;211.834;62.9504;241.777;70.1009;126.475;90.6587;143.011;89.7649;167.144;86.6365;209.6;85.2958;228.817;86.1896;240.883;88.8711;198.874;118.814;184.126;123.283;208.259;123.73;195.299;146.522;195.299;161.27;194.405;197.917
0974;183.232;88.4242;229.711;86.6365;194.405;135.349;228.817;134.903;167.59;80.3798;193.064;78.5922;220.772;71.8886;245.352;75.9107;168.712;90.6076;176.975;89.7649;191.277;89.318;222.113;87.9772;235.967;87.0834;248.481;87.5303;208.706;106.3;202.002;111.216;216.303;112.557;208.706;125.518;210.494;146.522;210.494;166.633
0975;175.635;104.513;218.538;102.725;184.573;148.31;214.963;147.863;160.44;99.5968;183.679;95.1278;210.94;91.1056;231.945;92.8932;160.226;108.503;169.378;105.854;183.232;105.407;212.281;104.066;225.242;104.96;235.967;104.96;199.768;121.048;192.617;126.411;206.918;126.858;198.427;139.819;198.874;159.482;197.98;177.806
0976;166.697;113.004;207.365;113.004;172.953;153.673;204.684;155.907;151.949;106.3;176.529;105.407;202.002;99.5968;222.56;105.407;154.624;114.608;161.334;113.898;173.847;113.004;200.662;113.898;214.069;113.898;223.626;114.892;189.489;129.54;181.891;134.903;195.746;135.349;188.148;148.31;188.14;163.777;187.254;183.616
0977;159.993;98.703;228.37;97.8092;174.741;166.186;220.772;167.974;135.413;86.1896;177.422;83.9551;213.175;75.4638;249.375;82.1674;135.86;102.278;149.267;101.831;171.166;99.5968;216.303;98.2561;235.967;98.2561;251.162;97.8092;195.299;127.305;183.232;134.456;206.918;135.349;195.299;156.801;196.639;183.616;195.299;214.452
0978;166.25;108.982;211.387;107.194;174.294;151.885;208.706;152.779;150.161;98.703;177.422;96.9154;202.449;93.787;224.126;94.4506;149.267;109.429;159.053;109.551;172.506;107.641;205.578;107.641;218.985;108.535;229.135;108.256;189.936;125.964;182.785;130.433;196.639;130.88;190.83;144.288;189.888;164.084;189.489;184.062
0979;160.44;98.703;206.025;96.9154;168.484;142.5;202.002;144.735;147.926;88.8711;173.847;87.9772;195.746;83.5082;221.219;88.4242;143.904;101.831;154.183;100.044;167.59;98.703;198.874;97.8092;211.834;98.703;223.007;100.491;185.02;118.367;177.869;122.389;192.17;123.283;184.126;135.796;185.02;155.013;184.573;175.124
0980;161.334;100.044;206.025;98.703;171.613;143.394;204.237;144.735;145.692;93.787;174.741;92.8932;194.405;88.8711;220.487;89.6705;145.303;102.436;155.524;101.384;170.272;100.938;199.321;100.044;212.728;100.491;223.901;100.938;185.539;121.033;177.422;124.177;193.511;124.624;185.467;137.584;185.914;157.695;185.467;175.571
0981;171.613;98.2561;214.963;97.8092;179.657;141.159;210.94;143.394;157.169;92.1141;183.232;88.4242;206.918;84.402;230.972;89.296;157.583;100.515;165.356;100.044;179.21;98.703;208.259;99.1499;222.113;99.1499;231.945;99.5968;195.299;116.579;188.148;121.495;202.002;122.389;194.405;135.349;194.852;154.12;194.405;172.89
0982;178.763;106.747;219.432;104.96;184.126;144.735;215.856;146.522;166.697;100.044;187.701;96.4685;208.259;92.8932;234.18;97.3623;162.674;106.747;172.506;107.194;185.914;106.3;212.728;104.96;225.688;105.854;236.861;106.3;197.98;122.836;191.723;126.411;205.131;127.752;199.224;139.692;198.427;156.354;196.178;174.141
0983;175.188;101.384;216.75;100.044;184.573;141.606;212.728;142.947;163.121;94.234;187.254;93.3401;209.6;90.2118;231.051;94.234;159.546;104.066;169.378;103.619;183.232;102.278;210.494;101.384;223.007;102.278;232.839;102.278;197.533;118.814;190.383;122.836;205.131;123.73;197.533;135.349;198.427;151.885;196.639;171.996
0984;177.422;101.831;218.538;101.831;185.02;143.394;214.516;144.735;164.462;93.787;186.807;92.4463;213.622;89.7649;232.839;95.5747;161.973;102.959;172.06;103.619;184.126;103.172;212.281;102.725;224.348;103.619;234.18;103.619;200.154;119.659;193.064;123.283;204.684;124.177;197.98;135.349;197.814;154.028;197.086;172.89
0985;172.06;103.172;213.175;101.384;181.445;143.841;208.706;145.181;159.127;97.3652;184.126;92.4463;205.578;90.6587;226.135;92.8932;158.205;106.747;166.697;104.96;179.21;103.172;207.365;102.725;218.985;102.278;228.817;102.725;194.847;120.699;189.042;124.624;201.555;123.73;193.958;136.69;193.626;153.137;193.064;172.443
0986;169.378;106.747;210.94;103.619;180.104;143.394;208.706;143.394;155.223;96.305;181.445;92.8932;204.277;91.3118;224.795;91.9994;152.65;108.007;162.674;107.194;176.082;105.407;205.131;104.066;217.644;104.066;225.242;102.725;193.064;118.814;185.467;123.283;199.321;123.73;193.064;136.243;193.511;150.991;193.064;170.208
0987;184.573;92.4463;228.817;90.6587;191.723;134.456;226.582;135.349;167.929;86.1164;194.251;82.1061;220.772;78.1453;245.352;83.5082;167.85;97.2988;177.422;94.234;191.723;92.8932;222.56;91.1056;234.627;92.4463;246.246;93.3401;207.812;108.535;200.662;113.451;214.963;113.898;207.812;126.411;206.918;146.522;206.918;168.421
0988;194.405;103.619;241.777;101.831;205.131;142.947;239.543;144.288;181.445;94.234;208.904;89.6741;231.051;87.0834;256.525;90.2118;178.763;101.831;186.361;104.066;203.343;101.384;234.18;100.938;251.162;101.384;259.653;101.831;220.326;116.579;213.622;121.495;228.817;121.942;220.326;135.796;221.219;151.438;219.879;175.571
0989;189.489;100.938;232.839;97.3623;199.768;144.735;232.839;144.288;172.953;93.787;197.98;89.7649;225.688;85.2958;248.928;89.318;173.4;103.172;182.338;102.278;197.086;100.044;226.582;98.2561;240.436;97.8092;251.162;98.2561;214.516;119.261;207.365;123.283;223.901;122.836;214.963;138.031;216.303;155.907;216.303;175.571
0990;183.232;96.0216;226.582;92.4463;193.511;138.478;227.923;137.137;168.484;88.4242;194.852;83.5082;217.455;83.6208;241.33;82.6144;167.546;98.8781;176.529;98.2561;190.383;96.0216;220.326;93.787;234.18;94.234;243.565;93.787;208.706;109.876;201.555;116.579;215.856;116.579;208.724;130.351;210.047;149.651;210.494;170.655
0991;194.405;101.384;240.436;99.5968;203.79;145.628;238.202;146.522;178.763;96.0216;207.365;92.8932;229.711;88.8711;255.631;90.2118;179.21;104.513;188.595;103.172;203.129;102.749;233.733;101.384;246.246;101.384;257.419;101.384;218.538;120.155;211.834;125.518;227.923;125.518;219.432;138.925;221.666;158.142;220.772;178.7
0992;138.095;107.641;176.975;104.96;146.139;145.628;174.294;145.628;125.581;102.278;149.267;98.2561;170.272;96.4685;190.83;97.3623;123.793;110.323;133.625;109.429;144.351;107.194;171.166;106.747;183.232;106.3;192.099;105.344;157.758;121.495;152.396;125.964;165.356;126.411;158.652;136.69;159.546;153.226;159.546;172.443
0993;159.099;138.031;228.817;137.137;171.613;209.983;225.242;210.877;130.944;131.327;176.082;123.73;216.303;117.026;252.056;124.177;132.732;143.841;147.033;141.606;171.613;139.819;217.197;138.925;239.096;138.925;252.95;138.478;197.98;176.018;184.573;180.04;209.153;180.04;197.086;202.386;197.98;229.647;194.852;257.802
0994;176.529;101.384;220.326;98.703;188.595;146.522;216.75;146.522;157.758;95.1278;190.383;88.4242;207.81;87.946;235.52;90.2118;158.205;104.066;169.378;103.172;184.126;100.938;214.069;100.491;227.476;100.044;235.967;100.044;202.896;120.602;194.405;125.071;210.94;125.071;202.449;139.819;202.449;158.589;202.002;176.912
0995;172.506;97.3623;217.197;94.234;185.02;142.053;210.94;142.5;153.736;92.8932;182.338;81.7205;207.365;78.1453;231.945;82.6144;154.078;100.852;166.25;99.5968;180.551;96.4685;210.047;95.1278;223.007;95.1278;232.839;95.1278;197.086;113.898;190.383;120.155;203.79;119.261;197.533;133.115;197.98;153.673;196.252;173.653
0996;172.06;98.703;215.856;96.4685;180.551;141.159;212.728;142.5;155.524;93.3401;185.914;86.6365;201.555;85.2958;229.264;85.2958;156.865;100.044;166.25;100.491;180.551;98.2561;209.6;97.3623;222.56;97.3623;231.498;97.8092;197.533;117.473;190.383;120.602;204.237;120.602;196.639;133.562;197.98;153.226;196.639;173.337
0997;169.378;97.3623;212.281;93.3401;180.998;140.265;214.069;139.372;150.608;94.234;180.998;84.8489;201.109;81.2736;227.029;84.402;152.842;101.831;161.334;100.044;176.082;97.8092;205.578;95.1278;218.091;94.234;227.029;93.787;196.639;113.898;189.489;119.261;202.449;118.814;197.086;133.115;198.874;149.651;198.874;169.761
0998;168.037;91.9994;210.494;89.7649;178.316;134.009;211.387;134.009;150.161;88.4242;179.21;78.5922;203.343;74.57;226.135;81.7205;153.736;93.787;161.781;93.3401;174.741;92.4463;204.684;90.6587;217.197;91.5525;227.029;91.1056;193.958;106.747;186.807;111.663;199.768;112.557;193.064;125.518;194.405;144.735;192.617;164.845
0999;176.529;100.491;220.772;100.044;188.595;146.522;214.963;147.416;158.652;94.234;190.83;89.318;212.728;86.1896;235.967;89.7649;159.993;101.831;170.272;102.278;184.573;101.384;213.175;101.384;227.029;100.938;236.96;101.633;201.079;122.801;194.852;125.518;207.365;125.964;201.555;140.265;201.109;158.589;200.215;177.359
1000;176.529;96.9154;219.432;94.6809;188.148;143.394;216.303;143.841;164.015;87.9772;190.83;84.402;209.153;81.2736;232.839;85.7427;160.887;100.491;170.272;99.1499;184.573;97.3623;213.175;95.1278;226.582;95.5747;235.52;96.9154;202.449;113.004;194.852;117.473;209.153;118.367;202.002;130.433;202.449;155.013;202.002;174.23
1001;164.462;97.3623;208.259;96.0216;172.06;142.947;205.578;144.288;147.033;91.1056;176.529;84.8489;199.321;84.402;225.242;86.6365;146.734;99.0694;156.865;98.703;171.613;97.8092;201.555;97.3623;215.41;97.3623;224.348;96.9154;189.042;117.026;182.338;123.73;194.405;121.942;188.009;138.288;188.148;155.013;187.254;173.784
1002;164.462;107.194;208.706;106.3;171.166;152.332;205.131;153.226;149.267;101.831;176.43;94.3226;200.427;95.1152;225.242;97.8092;146.586;108.535;156.865;108.535;172.06;107.641;201.555;107.194;215.856;106.747;225.688;108.088;189.489;129.093;180.998;134.009;196.193;134.456;187.892;148.947;187.469;157.906;187.701;182.275
1003;175.635;89.318;218.538;87.9772;184.126;130.433;216.303;131.774;158.205;83.0613;186.807;75.0169;208.706;74.1231;233.733;77.6984;161.345;90.7687;169.825;91.9994;182.785;90.2118;212.728;89.318;224.795;89.7649;234.18;89.318;198.504;105.537;191.423;112.067;206.627;112.168;197.533;121.495;198.874;142.053;198.427;161.717
1004;182.785;96.0216;226.135;94.6809;192.17;138.031;222.56;139.819;164.909;90.6587;193.064;81.7205;217.644;80.8267;242.111;86.3639;165.356;100.491;176.529;98.2561;190.383;96.4685;219.432;95.1278;231.945;96.0216;241.777;96.9154;207.365;112.557;199.768;117.92;213.622;118.367;206.918;132.221;205.578;148.31;204.237;169.314
1005;180.104;98.703;223.454;95.5747;190.83;142.5;220.772;142.053;162.674;92.8932;192.617;85.2958;214.963;83.0613;239.096;87.5303;163.568;104.066;173.4;100.938;187.701;98.703;217.197;96.0216;230.158;97.3623;238.649;97.8092;205.131;114.345;198.874;119.708;212.281;120.155;204.879;135.435;205.131;150.544;205.131;174.23
1006;174.741;96.4685;218.091;94.6809;183.232;142.053;212.728;142.947;156.418;89.7649;185.467;82.1674;210.494;80.8267;234.18;86.1896;159.099;99.5968;167.59;97.8092;181.891;96.4685;211.834;96.0216;225.242;96.4685;233.733;96.9154;199.321;113.451;191.277;118.814;205.578;119.261;198.427;134.456;197.98;147.863;195.299;176.018
1007;174.741;96.4685;219.879;95.5747;182.338;139.372;217.197;141.606;158.652;91.9994;187.701;87.0834;210.047;83.5082;234.18;85.2958;161.781;100.938;169.825;98.2561;183.679;97.8092;213.175;97.3623;226.135;97.3623;235.52;97.3623;199.768;114.792;192.617;120.155;207.812;120.155;198.874;134.456;199.321;150.991;198.427;172.89
1008;173.847;96.4685;216.75;91.9994;185.02;138.478;215.41;138.478;156.418;94.234;185.02;83.0613;207.365;80.8267;230.604;81.7205;158.205;102.278;167.144;99.5968;180.998;96.0216;210.94;93.787;223.454;92.8932;233.733;93.3401;197.98;111.663;191.723;117.473;205.578;117.026;199.321;131.774;201.109;146.522;202.002;169.314
1009;173.4;91.5525;217.197;89.7649;183.679;132.221;215.856;133.115;158.205;86.6365;180.551;79.0391;209.6;77.2515;233.733;84.402;157.758;97.3623;167.59;94.6809;180.998;92.4463;210.94;91.5525;223.007;91.1056;236.861;96.0216;197.533;106.747;190.383;111.216;204.237;112.11;197.086;124.624;197.533;144.288;197.98;163.952
1010;181.445;92.4463;224.348;90.2118;192.17;133.562;222.56;134.009;164.015;87.0834;191.277;76.8046;215.41;73.6762;237.755;79.486;166.697;95.5747;176.082;94.6809;187.254;91.9994;217.197;91.5525;230.158;92.4463;240.436;92.4463;207.365;106.3;200.215;111.216;213.175;111.663;206.025;124.177;206.471;142.5;206.918;163.505
1011;181.445;97.3623;224.795;96.4685;189.042;138.478;223.901;140.265;166.25;91.5525;190.83;84.402;215.856;83.5082;240.436;88.4242;165.356;100.044;175.635;100.044;187.254;97.8092;218.985;97.3623;231.051;97.8092;242.671;96.4685;206.025;112.557;198.874;117.92;212.728;118.367;204.684;131.774;204.684;149.651;204.237;171.102
1012;182.785;97.8092;227.476;96.4685;191.277;141.606;223.901;143.394;167.144;91.9994;195.299;87.5303;218.985;83.5082;242.529;88.1848;166.697;101.831;176.082;99.5968;190.383;98.2561;221.219;97.8092;234.18;98.2561;243.565;98.2561;207.365;115.239;200.662;120.155;214.069;120.602;206.471;133.562;206.025;150.991;205.578;172.89
1013;156.418;124.624;216.75;123.73;166.697;183.616;212.728;185.85;132.285;118.814;174.294;110.323;205.131;105.854;238.202;113.898;135.06;128.674;146.586;127.305;166.25;124.624;207.812;125.071;225.242;125.518;239.096;127.305;189.042;149.651;179.21;156.801;200.215;157.695;188.148;176.018;186.807;201.045;184.573;229.2
1014;162.228;129.54;222.56;128.199;173.847;193.894;214.516;196.129;139.882;123.283;176.082;113.451;210.94;113.004;244.459;120.602;137.648;134.903;152.396;132.668;172.953;130.433;213.175;131.327;232.392;130.88;244.905;132.221;195.746;161.27;186.361;166.186;206.025;166.633;193.347;186.441;193.958;209.983;193.064;236.798
1015;156.418;144.288;240.883;147.416;163.121;235.01;227.476;235.01;126.028;132.221;180.551;129.54;219.613;131.829;270.379;138.925;122.453;146.075;139.435;145.181;171.166;146.522;226.135;147.863;256.078;150.097;272.167;153.226;198.427;189.872;184.126;199.257;212.281;200.151;194.852;229.2;193.064;254.674;191.723;289.086
